Time,Time2,LAT,LONG,TEMP1C,TEMP1F,Humidity,Pressure,Altitude
17:14:41,14:41.3,44.47600333,-73.18758167,27.25,81.05,,,
17:14:42,14:42.3,44.476005,-73.18758,27,80.6,,,
17:14:43,14:43.3,44.47600667,-73.18758167,27,80.6,,,
17:14:44,14:44.3,44.47600167,-73.18758,27,80.6,,,
17:14:45,14:45.3,44.47600333,-73.18757667,27,80.6,,,
17:14:46,14:46.3,44.47599833,-73.18757333,27.25,81.05,,,
17:14:47,14:47.3,44.47598667,-73.18757,27.25,81.05,,,
17:14:48,14:48.3,44.47598333,-73.18757333,27.25,81.05,,,
17:14:49,14:49.3,44.475975,-73.18757333,27.25,81.05,,,
17:14:50,14:50.3,44.475975,-73.18757167,27.25,81.05,,,
17:14:51,14:51.3,44.475965,-73.18757167,27.25,81.05,,,
17:14:52,14:52.3,44.475965,-73.18757,27.25,81.05,,,
17:14:53,14:53.3,44.47596333,-73.18756833,27,80.6,,,
17:14:54,14:54.3,44.47596,-73.18756667,27.25,81.05,,,
17:14:55,14:55.3,44.47595667,-73.187565,27.5,81.5,,,
17:14:56,14:56.3,44.47595,-73.18756333,27.25,81.05,,,
17:14:57,14:57.3,44.47594833,-73.18756167,27.25,81.05,,,
17:14:58,14:58.3,44.47594833,-73.18756167,27.25,81.05,,,
17:14:59,14:59.3,44.47594667,-73.18756,27.25,81.05,,,
17:15:00,15:00.3,44.47594667,-73.18756,27.25,81.05,,,
17:15:01,15:01.3,44.47594167,-73.18755667,27.25,81.05,,,
17:15:02,15:02.3,44.475945,-73.18755167,27.5,81.5,,,
17:15:03,15:03.3,44.47595167,-73.18754833,27.25,81.05,,,
17:15:04,15:04.3,44.47596,-73.187545,27.25,81.05,,,
17:15:05,15:05.3,44.47596167,-73.187545,27.25,81.05,,,
17:15:06,15:06.3,44.47596333,-73.18754667,27,80.6,,,
17:15:07,15:07.3,44.47596333,-73.18754833,27.25,81.05,,,
17:15:08,15:08.3,44.47596333,-73.18755,27.25,81.05,,,
17:15:09,15:09.3,44.47596333,-73.18755167,27.25,81.05,,,
17:15:10,15:10.3,44.47596333,-73.187555,27.25,81.05,,,
17:15:11,15:11.3,44.47596333,-73.18755833,27.25,81.05,,,
17:15:12,15:12.3,44.47596167,-73.18756,27.5,81.5,,,
17:15:13,15:13.3,44.47596,-73.18756167,27.5,81.5,,,
17:15:14,15:14.3,44.47595833,-73.18756167,27,80.6,,,
17:15:15,15:15.3,44.47595667,-73.18756333,27.5,81.5,,,
17:15:16,15:16.3,44.475955,-73.187565,27.5,81.5,,,
17:15:17,15:17.3,44.47595333,-73.18756833,27.5,81.5,,,
17:15:18,15:18.3,44.47595333,-73.18757167,27.5,81.5,,,
17:15:19,15:19.3,44.475955,-73.18757167,27.5,81.5,,,
17:15:20,15:20.3,44.47595667,-73.187575,27.5,81.5,,,
17:15:21,15:21.3,44.47596,-73.18757667,27.5,81.5,,,
17:15:22,15:22.3,44.47596667,-73.18757667,26.75,80.15,,,
17:15:23,15:23.3,44.47597333,-73.18757667,27.5,81.5,,,
17:15:24,15:24.3,44.475975,-73.18758167,27.5,81.5,,,
17:15:25,15:25.3,44.47598,-73.187585,27.5,81.5,,,
17:15:26,15:26.3,44.47598333,-73.18758833,27.5,81.5,,,
17:15:27,15:27.3,44.47598333,-73.18758667,27.25,81.05,,,
17:15:28,15:28.3,44.47598167,-73.18758667,27.25,81.05,,,
17:15:29,15:29.3,44.47598,-73.18759167,27.25,81.05,,,
17:15:30,15:30.3,44.47598167,-73.1876,27.5,81.5,,,
17:15:31,15:31.3,44.47598167,-73.18760833,27.25,81.05,,,
17:15:32,15:32.3,44.47598,-73.18761167,27.5,81.5,,,
17:15:33,15:33.3,44.47598167,-73.18761,27.5,81.5,,,
17:15:34,15:34.3,44.47598333,-73.18761,27.5,81.5,,,
17:15:35,15:35.3,44.47598833,-73.18761167,27.5,81.5,,,
17:15:36,15:36.3,44.47598667,-73.187615,27.25,81.05,,,
17:15:37,15:37.3,44.47598333,-73.18762,27.25,81.05,,,
17:15:38,15:38.3,44.47598833,-73.18762667,27.25,81.05,,,
17:15:39,15:39.3,44.47599,-73.18763833,27.25,81.05,,,
17:15:40,15:40.3,44.47599667,-73.18764667,27.25,81.05,,,
17:15:41,15:41.3,44.47600333,-73.187655,27.25,81.05,,,
17:15:42,15:42.3,44.476005,-73.18765833,27.25,81.05,,,
17:15:43,15:43.3,44.476005,-73.18765833,27.5,81.5,,,
17:15:44,15:44.3,44.476005,-73.18765833,27.5,81.5,,,
17:15:45,15:45.3,44.47600833,-73.18765833,27.25,81.05,,,
17:15:46,15:46.3,44.47601,-73.18765833,27.25,81.05,,,
17:15:47,15:47.3,44.47601167,-73.18765667,27.5,81.5,,,
17:15:48,15:48.3,44.47601167,-73.18765667,27.5,81.5,,,
17:15:49,15:49.3,44.47601333,-73.18765667,27.5,81.5,,,
17:15:50,15:50.3,44.476015,-73.18765667,27.5,81.5,,,
17:15:51,15:51.3,44.47602,-73.18765667,27.5,81.5,,,
17:15:52,15:52.3,44.47602167,-73.18766,27.5,81.5,,,
17:15:53,15:53.3,44.47601833,-73.18766333,27,80.6,,,
17:15:54,15:54.3,44.47601667,-73.18766667,27.25,81.05,,,
17:15:55,15:55.3,44.47601667,-73.187665,27.25,81.05,,,
17:15:56,15:56.3,44.47602,-73.187665,27,80.6,,,
17:15:57,15:57.3,44.47602333,-73.18766667,27,80.6,,,
17:15:58,15:58.3,44.47603,-73.18766667,27,80.6,,,
17:15:59,15:59.3,44.47603333,-73.18766667,26.75,80.15,,,
17:16:00,16:00.3,44.476035,-73.18766333,26.75,80.15,,,
17:16:01,16:01.3,44.476035,-73.18766333,26.75,80.15,,,
17:16:02,16:02.3,44.47603333,-73.187665,26.75,80.15,,,
17:16:03,16:03.3,44.47603,-73.187665,26.75,80.15,,,
17:16:04,16:04.3,44.47602667,-73.18766333,26.75,80.15,,,
17:16:05,16:05.3,44.476025,-73.187665,26.75,80.15,,,
17:16:06,16:06.3,44.476025,-73.18766667,26.75,80.15,,,
17:16:07,16:07.3,44.47602833,-73.18766667,26.75,80.15,,,
17:16:08,16:08.3,44.47602667,-73.18766333,26.75,80.15,,,
17:16:09,16:09.3,44.47602333,-73.18765833,27,80.6,,,
17:16:10,16:10.3,44.47602,-73.18765667,27,80.6,,,
17:16:11,16:11.3,44.47602333,-73.18765333,27,80.6,,,
17:16:12,16:12.3,44.47602833,-73.18765167,27,80.6,,,
17:16:13,16:13.3,44.47602833,-73.18765,27,80.6,,,
17:16:14,16:14.3,44.47602833,-73.18765,26.75,80.15,,,
17:16:15,16:15.3,44.47603,-73.18765,27.25,81.05,,,
17:16:16,16:16.3,44.47603,-73.18765,27.25,81.05,,,
17:16:17,16:17.3,44.47603,-73.18765,27,80.6,,,
17:16:18,16:18.3,44.47603167,-73.18765,27,80.6,,,
17:16:19,16:19.3,44.47603167,-73.18765,26.75,80.15,,,
17:16:20,16:20.3,44.47603167,-73.18765,26.75,80.15,,,
17:16:21,16:21.3,44.47603333,-73.18764833,26.75,80.15,,,
17:16:22,16:22.3,44.476035,-73.18764833,25.75,78.35,,,
17:16:23,16:23.3,44.476035,-73.18764833,26.75,80.15,,,
17:16:24,16:24.3,44.476035,-73.18764833,26.75,80.15,,,
17:16:25,16:25.3,44.47603167,-73.18764833,26.5,79.7,,,
17:16:26,16:26.3,44.47603167,-73.18765,26.75,80.15,,,
17:16:27,16:27.3,44.476025,-73.18764833,26.5,79.7,,,
17:16:28,16:28.3,44.476025,-73.187645,26.5,79.7,,,
17:16:29,16:29.3,44.47602,-73.18764333,26.75,80.15,,,
17:16:30,16:30.3,44.47601667,-73.18764,26.75,80.15,,,
17:16:31,16:31.3,44.47601667,-73.18764,26.75,80.15,,,
17:16:32,16:32.3,44.47601667,-73.18764,26.75,80.15,,,
17:16:33,16:33.3,44.476015,-73.18763833,26.75,80.15,,,
17:16:34,16:34.3,44.47601333,-73.18764,27,80.6,,,
17:16:35,16:35.3,44.47601167,-73.18764,27,80.6,,,
17:16:36,16:36.3,44.47601,-73.18764167,26.75,80.15,,,
17:16:37,16:37.3,44.47601167,-73.18764167,26.75,80.15,,,
17:16:38,16:38.3,44.47601167,-73.18764167,26.75,80.15,,,
17:16:39,16:39.3,44.47601,-73.18764167,26.75,80.15,,,
17:16:40,16:40.3,44.47600833,-73.18764167,26.75,80.15,,,
17:16:41,16:41.3,44.47600833,-73.18764,26.5,79.7,,,
17:16:42,16:42.3,44.47601667,-73.187635,26.5,79.7,,,
17:16:43,16:43.3,44.47602333,-73.18763,26.5,79.7,,,
17:16:44,16:44.3,44.47603,-73.187625,26.5,79.7,,,
17:16:45,16:45.3,44.47602833,-73.18761833,26.5,79.7,,,
17:16:46,16:46.3,44.47602833,-73.18761667,26.5,79.7,,,
17:16:47,16:47.3,44.476025,-73.18761667,26.5,79.7,,,
17:16:48,16:48.3,44.476025,-73.187615,26.5,79.7,,,
17:16:49,16:49.3,44.47602667,-73.18761667,26.75,80.15,,,
17:16:50,16:50.3,44.47603333,-73.18761333,26.5,79.7,,,
17:16:51,16:51.3,44.47603333,-73.18760833,26.75,80.15,,,
17:16:52,16:52.3,44.47603333,-73.187605,26.75,80.15,,,
17:16:53,16:53.3,44.47603333,-73.18760333,26.5,79.7,,,
17:16:54,16:54.3,44.47603333,-73.18760333,26.75,80.15,,,
17:16:55,16:55.3,44.47603,-73.18760667,26.75,80.15,,,
17:16:56,16:56.3,44.47602833,-73.18760833,27,80.6,,,
17:16:57,16:57.3,44.476025,-73.18761167,27,80.6,,,
17:16:58,16:58.3,44.47601667,-73.187615,27,80.6,,,
17:16:59,16:59.3,44.47600833,-73.18761833,27,80.6,,,
17:17:00,17:00.3,44.47600833,-73.18761833,27,80.6,,,
17:17:01,17:01.3,44.47600833,-73.18762,27,80.6,,,
17:17:02,17:02.3,44.47601,-73.18762167,27,80.6,,,
17:17:03,17:03.3,44.47601333,-73.18762,27,80.6,,,
17:17:04,17:04.3,44.47601167,-73.18761833,27,80.6,,,
17:17:05,17:05.3,44.47600833,-73.18762,27,80.6,,,
17:17:06,17:06.3,44.476005,-73.18762167,27,80.6,,,
17:17:07,17:07.3,44.47600333,-73.18762,27,80.6,,,
17:17:08,17:08.3,44.47600167,-73.18761833,27.25,81.05,,,
17:17:09,17:09.3,44.47600667,-73.187615,27.25,81.05,,,
17:17:10,17:10.3,44.47601,-73.18761,27.25,81.05,,,
17:17:11,17:11.3,44.47601,-73.18761,27,80.6,,,
17:17:12,17:12.3,44.47601333,-73.18761167,27,80.6,,,
17:17:13,17:13.3,44.47601333,-73.187615,27,80.6,,,
17:17:14,17:14.3,44.47601333,-73.18761667,27,80.6,,,
17:17:15,17:15.3,44.47601667,-73.18761333,27,80.6,,,
17:17:16,17:16.3,44.476015,-73.18761333,27.25,81.05,,,
17:17:17,17:17.3,44.47601333,-73.187615,27.25,81.05,,,
17:17:18,17:18.3,44.47601333,-73.187615,26.5,79.7,,,
17:17:19,17:19.3,44.47601333,-73.18761167,27,80.6,,,
17:17:20,17:20.3,44.47601333,-73.187615,27,80.6,,,
17:17:21,17:21.3,44.47601167,-73.18762167,27.25,81.05,,,
17:17:22,17:22.3,44.47601167,-73.18762167,26.5,79.7,,,
17:17:23,17:23.3,44.47600667,-73.187625,27.25,81.05,,,
17:17:24,17:24.3,44.476,-73.18762833,27.25,81.05,,,
17:17:25,17:25.3,44.47599833,-73.18763167,27.25,81.05,,,
17:17:26,17:26.3,44.47599667,-73.18763333,27.25,81.05,,,
17:17:27,17:27.3,44.475995,-73.18763333,27.25,81.05,,,
17:17:28,17:28.3,44.47599333,-73.187635,27.25,81.05,,,
17:17:29,17:29.3,44.47599333,-73.187635,27.25,81.05,,,
17:17:30,17:30.3,44.47599167,-73.18763667,27.25,81.05,,,
17:17:31,17:31.3,44.475985,-73.18764,27.25,81.05,,,
17:17:32,17:32.3,44.475975,-73.18764667,27.25,81.05,,,
17:17:33,17:33.3,44.47596667,-73.18765167,27.25,81.05,,,
17:17:34,17:34.3,44.475955,-73.18765667,27.25,81.05,,,
17:17:35,17:35.3,44.47595333,-73.18765833,27.25,81.05,,,
17:17:36,17:36.3,44.475945,-73.18766333,27,80.6,,,
17:17:37,17:37.3,44.475945,-73.187665,27,80.6,,,
17:17:38,17:38.3,44.47593333,-73.18767167,26.75,80.15,,,
17:17:39,17:39.3,44.47591167,-73.18768,26.75,80.15,,,
17:17:40,17:40.3,44.47590667,-73.18767833,26.5,79.7,,,
17:17:41,17:41.3,44.47590167,-73.18768,26.5,79.7,,,
17:17:42,17:42.3,44.47589333,-73.18768,26.5,79.7,,,
17:17:43,17:43.3,44.47588667,-73.18768,26.5,79.7,,,
17:17:44,17:44.3,44.47588167,-73.18767833,26.25,79.25,,,
17:17:45,17:45.3,44.47588,-73.18767667,26.5,79.7,,,
17:17:46,17:46.3,44.47587833,-73.187675,26.5,79.7,,,
17:17:47,17:47.3,44.47588167,-73.187675,26.5,79.7,,,
17:17:48,17:48.3,44.475885,-73.187675,26.5,79.7,,,
17:17:49,17:49.3,44.47588833,-73.187675,26.5,79.7,,,
17:17:50,17:50.3,44.47589,-73.187675,26.5,79.7,,,
17:17:51,17:51.3,44.47589167,-73.187675,26.5,79.7,,,
17:17:52,17:52.3,44.47589333,-73.18767333,26.5,79.7,,,
17:17:53,17:53.3,44.47589833,-73.18767667,26.25,79.25,,,
17:17:54,17:54.3,44.475895,-73.18768,26.5,79.7,,,
17:17:55,17:55.3,44.47589333,-73.18768167,26.5,79.7,,,
17:17:56,17:56.3,44.47589,-73.18768833,26.5,79.7,,,
17:17:57,17:57.3,44.475895,-73.18768667,26.5,79.7,,,
17:17:58,17:58.3,44.4759,-73.187685,26.5,79.7,,,
17:17:59,17:59.3,44.475905,-73.18768667,26.5,79.7,,,
17:18:00,18:00.3,44.47590667,-73.18768833,26.5,79.7,,,
17:18:01,18:01.3,44.47590667,-73.18768667,26.5,79.7,,,
17:18:02,18:02.3,44.47590667,-73.187685,26.5,79.7,,,
17:18:03,18:03.3,44.47590667,-73.187685,26.25,79.25,,,
17:18:04,18:04.3,44.475905,-73.18768167,26.25,79.25,,,
17:18:05,18:05.3,44.475905,-73.18768333,26.25,79.25,,,
17:18:06,18:06.3,44.475905,-73.18768167,26.25,79.25,,,
17:18:07,18:07.3,44.47592333,-73.18767667,26.25,79.25,,,
17:18:08,18:08.3,44.475945,-73.187665,26.25,79.25,,,
17:18:09,18:09.3,44.47596167,-73.18765667,26.25,79.25,,,
17:18:10,18:10.3,44.47596833,-73.187655,26.25,79.25,,,
17:18:11,18:11.3,44.47596667,-73.18765667,26.25,79.25,,,
17:18:12,18:12.3,44.47598,-73.18764833,26.25,79.25,,,
17:18:13,18:13.3,44.47599167,-73.18763667,26.25,79.25,,,
17:18:14,18:14.3,44.476,-73.18762833,26,78.8,,,
17:18:15,18:15.3,44.47600333,-73.18762833,26.25,79.25,,,
17:18:16,18:16.3,44.47600333,-73.18763833,26.5,79.7,,,
17:18:17,18:17.3,44.47600333,-73.18764333,26.5,79.7,,,
17:18:18,18:18.3,44.47599833,-73.187645,26.5,79.7,,,
17:18:19,18:19.3,44.475995,-73.187645,26.75,80.15,,,
17:18:20,18:20.3,44.47599833,-73.18764667,26.75,80.15,,,
17:18:21,18:21.3,44.47599333,-73.18765,26.75,80.15,,,
17:18:22,18:22.3,44.475995,-73.18765,26.25,79.25,,,
17:18:23,18:23.3,44.47599333,-73.18765333,26.75,80.15,,,
17:18:24,18:24.3,44.47599,-73.18765833,26.75,80.15,,,
17:18:25,18:25.3,44.47598667,-73.18766,26.75,80.15,,,
17:18:26,18:26.3,44.47599,-73.187655,26.75,80.15,,,
17:18:27,18:27.3,44.47597833,-73.18766,26.5,79.7,,,
17:18:28,18:28.3,44.47597333,-73.18766167,26.75,80.15,,,
17:18:29,18:29.3,44.47596833,-73.187665,26.5,79.7,,,
17:18:30,18:30.3,44.47596667,-73.18766667,26.75,80.15,,,
17:18:31,18:31.3,44.47596,-73.18766667,26.75,80.15,,,
17:18:32,18:32.3,44.475955,-73.18766667,26.75,80.15,,,
17:18:33,18:33.3,44.47595333,-73.18767167,26.75,80.15,,,
17:18:34,18:34.3,44.47594833,-73.18767333,26.75,80.15,,,
17:18:35,18:35.3,44.47594833,-73.18767833,26.75,80.15,,,
17:18:36,18:36.3,44.47595833,-73.18768,26.75,80.15,,,
17:18:37,18:37.3,44.47596167,-73.18768333,26.75,80.15,,,
17:18:38,18:38.3,44.47596833,-73.18768333,26.75,80.15,,,
17:18:39,18:39.3,44.47597,-73.18768,27,80.6,,,
17:18:40,18:40.3,44.475975,-73.18767667,27,80.6,,,
17:18:41,18:41.3,44.47597833,-73.18767333,27.25,81.05,,,
17:18:42,18:42.3,44.475975,-73.18766667,27,80.6,,,
17:18:43,18:43.3,44.47597667,-73.187665,27,80.6,,,
17:18:44,18:44.3,44.47597667,-73.18766667,27.25,81.05,,,
17:18:45,18:45.3,44.47597833,-73.18767,27.25,81.05,,,
17:18:46,18:46.3,44.47597833,-73.18767167,27.25,81.05,,,
17:18:47,18:47.3,44.47597667,-73.18767167,27.25,81.05,,,
17:18:48,18:48.3,44.475975,-73.18767167,27.25,81.05,,,
17:18:49,18:49.3,44.475975,-73.18767333,27.25,81.05,,,
17:18:50,18:50.3,44.47597333,-73.187675,27.25,81.05,,,
17:18:51,18:51.3,44.47597167,-73.187675,27.5,81.5,,,
17:18:52,18:52.3,44.47597167,-73.18767333,27.5,81.5,,,
17:18:53,18:53.3,44.47597333,-73.18767333,27,80.6,,,
17:18:54,18:54.3,44.47597167,-73.18767333,27.25,81.05,,,
17:18:55,18:55.3,44.47597333,-73.18767167,27.25,81.05,,,
17:18:56,18:56.3,44.475975,-73.18767333,27.25,81.05,,,
17:18:57,18:57.3,44.47597167,-73.18766833,27,80.6,,,
17:18:58,18:58.3,44.47596,-73.18766167,26.75,80.15,,,
17:18:59,18:59.3,44.47595667,-73.18765667,26.75,80.15,,,
17:19:00,19:00.3,44.475955,-73.18765667,27,80.6,,,
17:19:01,19:01.3,44.47595667,-73.18765833,26.75,80.15,,,
17:19:02,19:02.3,44.47595833,-73.18765667,26.75,80.15,,,
17:19:03,19:03.3,44.47595833,-73.18765833,27,80.6,,,
17:19:04,19:04.3,44.47596,-73.18766167,27,80.6,,,
17:19:05,19:05.3,44.47596167,-73.18766167,27,80.6,,,
17:19:06,19:06.3,44.47596167,-73.187665,27,80.6,,,
17:19:07,19:07.3,44.47596333,-73.187665,27,80.6,,,
17:19:08,19:08.3,44.47596333,-73.18766667,27,80.6,,,
17:19:09,19:09.3,44.47596333,-73.18766833,27,80.6,,,
17:19:10,19:10.3,44.47596333,-73.18766833,27,80.6,,,
17:19:11,19:11.3,44.47596333,-73.18766833,26.75,80.15,,,
17:19:12,19:12.3,44.47596333,-73.18766833,27,80.6,,,
17:19:13,19:13.3,44.47596833,-73.18766833,26.75,80.15,,,
17:19:14,19:14.3,44.475975,-73.18766667,26.75,80.15,,,
17:19:15,19:15.3,44.47597333,-73.18766667,27,80.6,,,
17:19:16,19:16.3,44.47597167,-73.18767,27,80.6,,,
17:19:17,19:17.3,44.47596667,-73.18767167,27,80.6,,,
17:19:18,19:18.3,44.47596,-73.187675,27,80.6,,,
17:19:19,19:19.3,44.47596,-73.187675,27,80.6,,,
17:19:20,19:20.3,44.47596,-73.18767167,27,80.6,,,
17:19:21,19:21.3,44.47595667,-73.18767,27,80.6,,,
17:19:22,19:22.3,44.475955,-73.18767167,26.5,79.7,,,
17:19:23,19:23.3,44.475955,-73.18767167,27,80.6,,,
17:19:24,19:24.3,44.475955,-73.18767,27,80.6,,,
17:19:25,19:25.3,44.47595333,-73.18767,27,80.6,,,
17:19:26,19:26.3,44.47595833,-73.18766667,27,80.6,,,
17:19:27,19:27.3,44.475965,-73.187665,27,80.6,,,
17:19:28,19:28.3,44.47596667,-73.18766,27,80.6,,,
17:19:29,19:29.3,44.475975,-73.18765667,27,80.6,,,
17:19:30,19:30.3,44.475985,-73.18765333,27,80.6,,,
17:19:31,19:31.3,44.475985,-73.18765167,27,80.6,,,
17:19:32,19:32.3,44.47598833,-73.18765,27,80.6,,,
17:19:33,19:33.3,44.475995,-73.18764667,27,80.6,,,
17:19:34,19:34.3,44.476,-73.18764833,27,80.6,,,
17:19:35,19:35.3,44.47600333,-73.18765,27,80.6,,,
17:19:36,19:36.3,44.47600333,-73.18765167,27,80.6,,,
17:19:37,19:37.3,44.47600333,-73.18765167,27,80.6,,,
17:19:38,19:38.3,44.47600167,-73.18765167,27,80.6,,,
17:19:39,19:39.3,44.476,-73.18765167,27,80.6,,,
17:19:40,19:40.3,44.476,-73.18765,27,80.6,,,
17:19:41,19:41.3,44.476,-73.18764833,27,80.6,,,
17:19:42,19:42.3,44.476005,-73.187645,27,80.6,,,
17:19:43,19:43.3,44.47600833,-73.187635,27,80.6,,,
17:19:44,19:44.3,44.47602,-73.187625,27.25,81.05,,,
17:19:45,19:45.3,44.47603833,-73.18761,27.25,81.05,,,
17:19:46,19:46.3,44.47604333,-73.18760667,27,80.6,,,
17:19:47,19:47.3,44.47605,-73.18760833,27.25,81.05,,,
17:19:48,19:48.3,44.476055,-73.18760833,27.25,81.05,,,
17:19:49,19:49.3,44.47606167,-73.18761,27.25,81.05,,,
17:19:50,19:50.3,44.47605667,-73.18761333,27.25,81.05,,,
17:19:51,19:51.3,44.47606333,-73.18761167,27.25,81.05,,,
17:19:52,19:52.3,44.47606167,-73.18761,27.25,81.05,,,
17:19:53,19:53.3,44.47606167,-73.18761,27,80.6,,,
17:19:54,19:54.3,44.47606333,-73.18761,27.25,81.05,,,
17:19:55,19:55.3,44.47606333,-73.18761,27.25,81.05,,,
17:19:56,19:56.3,44.47606667,-73.18761333,27.25,81.05,,,
17:19:57,19:57.3,44.47607333,-73.18761167,27.25,81.05,,,
17:19:58,19:58.3,44.47608167,-73.18760833,27.25,81.05,,,
17:19:59,19:59.3,44.47608333,-73.187605,27.25,81.05,,,
17:20:00,20:00.3,44.47608667,-73.1876,27.25,81.05,,,
17:20:01,20:01.3,44.47609167,-73.18759667,27.5,81.5,,,
17:20:02,20:02.3,44.476095,-73.18759333,27.25,81.05,,,
17:20:03,20:03.3,44.47609833,-73.18759,27,80.6,,,
17:20:04,20:04.3,44.47609667,-73.18758667,27,80.6,,,
17:20:05,20:05.3,44.47609333,-73.18759,27,80.6,,,
17:20:06,20:06.3,44.476095,-73.18759,26.75,80.15,,,
17:20:07,20:07.3,44.47609667,-73.18759333,27,80.6,,,
17:20:08,20:08.3,44.47609833,-73.18759333,27.25,81.05,,,
17:20:09,20:09.3,44.47610167,-73.187585,27.25,81.05,,,
17:20:10,20:10.3,44.47610667,-73.18757833,27,80.6,,,
17:20:11,20:11.3,44.47609667,-73.187575,27.25,81.05,,,
17:20:12,20:12.3,44.47609167,-73.18757333,27.25,81.05,,,
17:20:13,20:13.3,44.47608333,-73.18756833,27.25,81.05,,,
17:20:14,20:14.3,44.47607667,-73.18756833,26.75,80.15,,,
17:20:15,20:15.3,44.47606333,-73.18756667,27.25,81.05,,,
17:20:16,20:16.3,44.47605,-73.18756167,27.25,81.05,,,
17:20:17,20:17.3,44.47604167,-73.18755167,27.25,81.05,,,
17:20:18,20:18.3,44.47604167,-73.18755167,27.25,81.05,,,
17:20:19,20:19.3,44.47603667,-73.18754833,27.25,81.05,,,
17:20:20,20:20.3,44.47602833,-73.18754,27.25,81.05,,,
17:20:21,20:21.3,44.47602,-73.18753167,27.25,81.05,,,
17:20:22,20:22.3,44.47601833,-73.18753,26.75,80.15,,,
17:20:23,20:23.3,44.47601833,-73.18753,27.25,81.05,,,
17:20:24,20:24.3,44.47601833,-73.18753,27.25,81.05,,,
17:20:25,20:25.3,44.47601833,-73.18752667,27.25,81.05,,,
17:20:26,20:26.3,44.47601833,-73.18752333,27.25,81.05,,,
17:20:27,20:27.3,44.47601833,-73.18753167,27.25,81.05,,,
17:20:28,20:28.3,44.47601667,-73.18753667,27,80.6,,,
17:20:29,20:29.3,44.47601,-73.18754,27.25,81.05,,,
17:20:30,20:30.3,44.47600333,-73.18754,27.25,81.05,,,
17:20:31,20:31.3,44.47600167,-73.18753833,27.25,81.05,,,
17:20:32,20:32.3,44.476,-73.18753667,27.25,81.05,,,
17:20:33,20:33.3,44.475995,-73.18753667,27.25,81.05,,,
17:20:34,20:34.3,44.47599167,-73.18753333,27.25,81.05,,,
17:20:35,20:35.3,44.475985,-73.18752833,27.25,81.05,,,
17:20:36,20:36.3,44.47598167,-73.18752,27.25,81.05,,,
17:20:37,20:37.3,44.47598333,-73.18751833,27,80.6,,,
17:20:38,20:38.3,44.47598667,-73.187515,27.25,81.05,,,
17:20:39,20:39.3,44.47598667,-73.18751667,27.25,81.05,,,
17:20:40,20:40.3,44.47598833,-73.18751667,27.25,81.05,,,
17:20:41,20:41.3,44.47598667,-73.18751333,27.25,81.05,,,
17:20:42,20:42.3,44.47599167,-73.18751167,27.25,81.05,,,
17:20:43,20:43.3,44.47599667,-73.18751167,27.25,81.05,,,
17:20:44,20:44.3,44.47600333,-73.18751333,27.25,81.05,,,
17:20:45,20:45.3,44.47601167,-73.187515,27.25,81.05,,,
17:20:46,20:46.3,44.476015,-73.187515,27.25,81.05,,,
17:20:47,20:47.3,44.47602333,-73.187515,27.25,81.05,,,
17:20:48,20:48.3,44.47602833,-73.18751833,27.5,81.5,,,
17:20:49,20:49.3,44.476035,-73.18752167,27.5,81.5,,,
17:20:50,20:50.3,44.47604333,-73.18752333,27.5,81.5,,,
17:20:51,20:51.3,44.47605333,-73.18753333,27.5,81.5,,,
17:20:52,20:52.3,44.47605,-73.187535,27.25,81.05,,,
17:20:53,20:53.3,44.47605833,-73.18753667,26.75,80.15,,,
17:20:54,20:54.3,44.47605167,-73.18754667,27.25,81.05,,,
17:20:55,20:55.3,44.47605833,-73.18755167,27.25,81.05,,,
17:20:56,20:56.3,44.47607,-73.18756333,27.25,81.05,,,
17:20:57,20:57.3,44.47607667,-73.18756667,27.25,81.05,,,
17:20:58,20:58.3,44.47608,-73.18757,27.25,81.05,,,
17:20:59,20:59.3,44.47608167,-73.18757667,27.25,81.05,,,
17:21:00,21:00.3,44.47608333,-73.18757833,27.25,81.05,,,
17:21:01,21:01.3,44.476085,-73.18758667,27.25,81.05,,,
17:21:02,21:02.3,44.47608333,-73.18759167,27.25,81.05,,,
17:21:03,21:03.3,44.476085,-73.187595,27.25,81.05,,,
17:21:04,21:04.3,44.47608667,-73.18759667,27.25,81.05,,,
17:21:05,21:05.3,44.476065,-73.187615,27.25,81.05,,,
17:21:06,21:06.3,44.47606333,-73.18761833,27.25,81.05,,,
17:21:07,21:07.3,44.476065,-73.18761833,27.25,81.05,,,
17:21:08,21:08.3,44.476065,-73.18762,27.25,81.05,,,
17:21:09,21:09.3,44.476065,-73.18762,27.25,81.05,,,
17:21:10,21:10.3,44.476065,-73.18762,27.25,81.05,,,
17:21:11,21:11.3,44.47606667,-73.18762167,27.25,81.05,,,
17:21:12,21:12.3,44.47606833,-73.18762333,27.25,81.05,,,
17:21:13,21:13.3,44.47607,-73.187625,27.25,81.05,,,
17:21:14,21:14.3,44.47607167,-73.18762833,25.75,78.35,,,
17:21:15,21:15.3,44.47607333,-73.18763,27.25,81.05,,,
17:21:16,21:16.3,44.476075,-73.18763,27.5,81.5,,,
17:21:17,21:17.3,44.47607667,-73.18763,27.25,81.05,,,
17:21:18,21:18.3,44.47608,-73.18763,27.25,81.05,,,
17:21:19,21:19.3,44.47608167,-73.18763,27.25,81.05,,,
17:21:20,21:20.3,44.47608167,-73.18762833,27.5,81.5,,,
